answer_format,extracted_none,format_ok,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,trace_call_index
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,78
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,78
0.0,1.0,0.0,0.25,0.0,-0.3,-0.04999999999999999,-0.05000000074505806,0.0,val,78
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,78
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,78
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,79
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,79
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,79
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,79
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,79
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,79
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,79
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,79
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,80
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,80
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,81
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,81
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,82
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,82
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,82
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,82
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,82
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,82
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,82
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,82
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.20000000000000004,1.4000000000000001,1.399999976158142,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,83
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,83
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,83
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,84
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,84
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,84
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,84
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,84
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,84
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,84
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,84
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,85
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,85
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,85
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,85
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,85
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,85
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,85
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,85
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,86
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,87
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,87
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,87
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,87
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,87
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,87
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,87
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,87
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,88
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,88
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,88
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,88
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,88
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,88
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,88
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,88
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,89
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,89
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,89
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,89
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,89
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,89
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,89
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,89
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,90
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,90
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,90
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,90
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,90
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,90
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,90
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,90
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,91
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,91
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,91
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,91
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,91
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,91
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,91
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,91
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,92
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,92
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,92
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,93
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,93
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,93
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,93
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,93
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,93
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,93
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,93
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,94
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.4,1.6,1.600000023841858,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,95
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,95
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,96
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,96
0.1,0.0,0.0,0.1,0.0,0.10000000000000003,0.30000000000000004,0.30000001192092896,0.0,val,96
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,96
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,96
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,96
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,96
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,96
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,97
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,98
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,98
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,98
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,99
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,99
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,99
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,99
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,99
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,99
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,99
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,99
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,100
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,100
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,100
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,101
0.2,0.0,0.0,1.0,1.0,0.20000000000000004,1.4000000000000001,1.399999976158142,1.0,val,101
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,101
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,101
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,101
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,101
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,101
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,101
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,102
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,102
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,102
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,102
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,102
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,102
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,102
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,102
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,103
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,103
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,103
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,103
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,103
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,103
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,103
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,103
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,104
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,104
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,104
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,105
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,105
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,105
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,105
0.2,0.0,0.0,1.0,1.0,0.20000000000000004,1.4000000000000001,1.399999976158142,1.0,val,105
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,105
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,105
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,105
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,106
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,106
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,106
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,106
0.0,1.0,0.0,0.1,0.0,-0.09999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,0.0,val,106
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,106
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,106
0.0,1.0,0.0,0.1,0.0,-0.09999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,0.0,val,106
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,107
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,107
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,107
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,107
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,107
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,107
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,107
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,107
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,108
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,108
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,108
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,108
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,108
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,108
0.0,1.0,0.0,0.1,0.0,-0.3,-0.19999999999999998,-0.20000000298023224,0.0,val,108
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,108
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,109
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,109
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,109
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,109
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,109
0.1,0.0,0.0,0.25,0.0,-0.3,0.05000000000000002,0.05000000074505806,0.0,val,109
0.1,0.0,0.0,0.25,0.0,-0.3,0.05000000000000002,0.05000000074505806,0.0,val,109
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,109
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,110
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,110
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,110
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.0,1.0,0.0,0.1,0.0,-0.3,-0.19999999999999998,-0.20000000298023224,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,111
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,112
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,112
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,112
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,113
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,113
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,113
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,113
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,113
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,113
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,113
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,113
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,114
0.2,0.0,0.0,0.25,0.0,0.2,0.65,0.6499999761581421,0.0,val,114
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,114
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,115
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,115
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,115
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,116
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,116
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,116
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,116
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,116
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,116
0.2,0.0,0.0,1.0,1.0,0.4,1.6,1.600000023841858,1.0,val,116
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,116
